Date,BlockNo,ClosingPrice,PriceOneDay,PriceChangePercentOneDay,PriceChangeDollarOneDay,PriceSevenDay,PriceChangePercentSevenDay,PriceChangeDollarSevenDay,PriceThirtyDay,PriceChangePercentThirtyDay,PriceChangeDollarThirtyDay,BlackmailCount,BlackmailTotalBitcoin,BlackmailTotalDollar,CyberSecurityServiceCount,CyberSecurityServiceTotalBitcoin,CyberSecurityServiceTotalDollar,DarknetMarketCount,DarknetMarketTotalBitcoin,DarknetMarketTotalDollar,CentralizedExchangeCount,CentralizedExchangeTotalBitcoin,CentralizedExchangeTotalDollar,P2PFinancialInfrastructureServiceCount,P2PFinancialInfrastructureServiceTotalBitcoin,P2PFinancialInfrastructureServiceTotalDollar,P2PFinancialServiceCount,P2PFinancialServiceTotalBitcoin,P2PFinancialServiceTotalDollar,GamblingCount,GamblingTotalBitcoin,GamblingTotalDollar,GovernmentCriminalBlacklistCount,GovernmentCriminalBlacklistTotalBitcoin,GovernmentCriminalBlacklistTotalDollar,MoneyLaunderingCount,MoneyLaunderingTotalBitcoin,MoneyLaunderingTotalDollar,PonziSchemeCount,PonziSchemeTotalBitcoin,PonziSchemeTotalDollar,MiningPoolCount,MiningPoolTotalBitcoin,MiningPoolTotalDollar,TumblerCount,TumblerTotalBitcoin,TumblerTotalDollar,IndividualWalletCount,IndividualWalletTotalBitcoin,IndividualWalletTotalDollar,UnknownServiceCount,UnknownServiceTotalBitcoin,UnknownServiceTotalDollar,UnknownCount,UnknownTotalBitcoin,UnknownTotalDollar
8/26/2016,426862,577.828,580.119,-0.00394919,-2.291,574.185,3.643,652.123,0.00634465,-0.11392789,-74.295,1,3.25179024,1878.975451,294,8.08654475,4672.63198,47,7.47262375,4317.891236,84431,66083.2,38184723.29,15681,1637,945904.436,1039,1528.84,883406.5595,21358,849.9698015,491136.3504,26,6.95956163,4021.429578,119,16.54848435,9562.177615,14,0.01570267,9.073442401,674,162.6739257,93997.54913,6828,1981.65,1145052.856,59897,5765.15,3331265.094,59,2.3110146,1335.368944,1570810,2011190,1162121895
8/27/2016,426994,579.583,577.828,0.003037236,1.755,575.714,3.869,654.313,0.00672035,-0.11421139,-74.73,8,11.90329202,6898.945699,234,5.17076893,2996.889769,277,19.13160112,11088.35077,81485,113593,65836571.72,15555,1043.53,604812.248,947,990.1423878,573869.6956,14954,862.3378846,499796.3782,36,8.37928622,4856.491845,150,23.69262716,13731.84393,20,0.00200149,1.160029579,578,83.8649941,48606.72488,6748,2723.19,1578314.63,70938,2139.1,1239785.995,38,0.56954268,330.0972551,1472705,1340080,776687586.6
8/28/2016,427138,570.164,579.583,-0.016251339,-9.419,581.716,-11.552,655.114,-0.01985849,-0.12967209,-84.95,11,6.24995077,3563.496931,199,6.12917776,3494.636508,29,5.25659169,2997.119344,81584,56531.2,32232055.12,19957,1199.9,684139.7836,693,1578.06,899753.0018,15191,783.1091803,446500.6626,105,67.26531501,38352.26107,594,47.30969454,26974.28468,46,0.04704005,26.82054307,565,88.32992211,50362.54171,8040,2391.96,1363809.481,59690,3067.24,1748829.827,65,1.02642908,585.23291,1380059,1233600,703354310.4
8/29/2016,427290,573.897,570.164,0.006547239,3.733,581.417,-7.52,656.938,-0.01293392,-0.12640614,-83.041,11,1.69696682,973.8841671,261,8.64921361,4963.757743,63,34.86015834,20006.14029,101174,77399,44419053.9,29474,1499.17,860369.1655,761,2501.13,1435391.004,22240,882.4737994,506449.0661,22,42.13780028,24182.75717,292,64.77647028,37175.02196,35,0.01550126,8.89612661,649,146.0092373,83794.26325,7716,2293.29,1316112.251,56260,7112.22,4081681.721,56,11.91186476,6836.18345,1786641,1618650,928938379.1
8/30/2016,427439,574.083,573.897,0.0003241,0.186,586.839,-12.756,655.06,-0.0217368,-0.12361768,-80.977,14,2.70647643,1553.742108,319,11.46650357,6582.724769,52,8.44760985,4849.629206,95206,164860,94643323.38,25495,1755.2,1007630.482,1090,1354.32,777492.0886,16688,1163.14,667738.9006,22,19.3704255,11120.23198,484,70.80827863,40649.82902,4,0.0062,3.5593146,624,179.6519697,103135.1417,10983,17854.5,10249964.92,173588,25599.2,14696065.53,67,2.63116898,1510.509382,1948255,1597370,917022961.7
8/31/2016,427603,577.371,574.083,0.005727395,3.288,583.571,-6.2,625.039,-0.01062424,-0.07626404,-47.668,7,1.81172494,1046.03744,974,8.84191355,5105.064468,83,39.75742512,22954.7843,93425,177026,102209678.6,15599,1723.14,994891.0649,661,1684.58,972627.6392,14273,1021.82,589969.2352,106,9.28297995,5359.723417,171,37.96778326,21921.49699,2,0.0012,0.6928452,612,143.7488639,82996.42529,7485,4896.48,2827085.554,26492,3622.96,2091792.038,58,0.686568,396.4044527,1741534,1582620,913758892
9/1/2016,427737,575.329,577.371,-0.003536721,-2.042,580.119,-4.79,605.969,-0.00825693,-0.05056364,-30.64,0,0,0,260,9.31888465,5361.424587,124,35.89409221,20650.91218,94519,162658,93581864.48,15334,1959.18,1127173.07,927,661.0905815,380344.5832,51554,1536.42,883946.9822,25,21.6350669,12447.2814,292,142.094545,81751.11249,1,0.001,0.575329,613,190.4583522,109576.2133,7298,2330.86,1341011.353,26153,5773,3321374.317,40,1.85857414,1069.291601,1680783,1603530,922557311.4
9/2/2016,427877,572.28,575.329,-0.005299576,-3.049,577.828,-5.548,543.942,-0.00960147,0.05209747,28.338,6,7.5265785,4307.310344,254,8.77993949,5024.583771,184,37.48769363,21453.45731,88596,84327.7,48259056.16,20628,4309.04,2465977.411,932,387.8836949,221978.0809,19110,1455.91,833188.1748,16,13.72863894,7856.625493,344,93.04060347,53245.27655,2,0.00181853,1.040708348,640,113.9097473,65188.27018,6982,2598.61,1487132.531,24367,3390.45,1940286.726,54,1.20195891,687.857045,1732108,1493780,854860418.4
9/3/2016,428030,575.54,572.28,0.005696512,3.26,579.583,-4.043,566.426,-0.0069757,0.01609036,9.114,3,0.52416043,301.6752939,410,7.35593795,4233.636528,48,21.6462579,12458.28727,105679,60468.1,34801810.27,36840,2475.8,1424921.932,1311,473.0346809,272250.3803,28727,1134.74,653088.2596,14,36.99409712,21291.58266,64,12.16819817,7003.284775,5,0.00229459,1.320628329,727,205.9374607,118525.2461,8226,2553.51,1469647.145,526498,2817.28,1621457.331,33,0.87120167,501.4114092,1637323,1234590,710555928.6
9/4/2016,428156,597.918,575.54,0.038881746,22.378,570.164,27.754,578.275,0.04867722,0.03396827,19.643,4,3.24320472,1939.17048,253,8.80127737,5262.442163,48,10.28181205,6147.680497,88360,84544.3,50550558.77,27129,2236.82,1337434.941,955,359.5385238,214974.5551,16624,879.1729002,525673.3021,44,3.89017949,2326.00834,125,19.17549153,11465.37154,5,0.00101914,0.609362151,523,91.46463663,54688.3526,8626,2138.81,1278832.998,71405,2667.4,1594886.473,132,232.0568722,138750.9809,1604872,1062890,635521063
9/5/2016,428335,608.481,597.918,0.017666302,10.563,573.897,34.584,575.236,0.06026168,0.05779367,33.245,6,2.83208484,1723.269816,350,11.87851387,7227.849998,121,37.10242674,22576.12173,105532,122352,74448867.31,33275,3367.28,2048925.902,1395,483.714263,294330.9384,15343,1037.68,631408.5641,54,40.28506368,24512.69583,194,45.81642185,27878.42218,62,0.0002207,0.134291757,597,171.5694323,104396.7397,9971,3089.75,1880054.17,112199,5798.13,3528051.941,44,1.43683789,874.2885561,1819908,1574170,957852535.8
9/6/2016,428475,606.537,608.481,-0.003194841,-1.944,574.083,32.454,587.764,0.0565319,0.03193969,18.773,8,10.91895621,6622.750943,278,10.90848266,6616.398347,78,41.33310325,25070.05645,97098,87243.3,52916289.45,32207,3250.36,1971463.603,1166,1360.16,824987.3659,21715,2429.13,1473357.223,51,14.18681571,8604.82864,255,41.01120862,24874.81544,1,0.000222,0.134651214,608,211.2584381,128136.0593,7835,29820.2,18087054.65,123498,5624.94,3411734.233,48,0.75410746,457.3940765,1805559,1467550,890123374.4
9/7/2016,428611,610.396,606.537,0.006362349,3.859,577.371,33.025,592.632,0.05719892,0.02997476,17.764,7,2.01035395,1227.11201,304,10.91417572,6661.969203,105,39.2168168,23937.78811,114829,137192,83741448.03,31310,4283.18,2614435.939,852,1515.35,924963.5786,14767,921.0812563,562224.3145,25,1.93413833,1180.5903,340,46.6398961,28468.80602,1,0.0001,0.0610396,569,418.6702386,255554.639,5209,4388.1,2678478.688,68278,6392.52,3901968.638,90,7.18509404,4385.752662,1874041,1443990,881405720
9/8/2016,428763,614.545,610.396,0.006797227,4.149,575.329,39.216,590.973,0.06816274,0.03988676,23.572,11,0.04479832,27.53058356,1788,8.73889815,5370.446164,117,70.92326073,43585.53527,94976,76793.7,47193184.37,35258,2865.41,1760923.388,1302,637.271862,391632.2364,12664,848.3993373,521379.5707,45,7.97034662,4898.136664,133,28.44694819,17481.92978,0,0,0,752,379.7207249,233355.4729,4895,1628.72,1000921.732,58768,4625.32,2842467.279,77,1.85527933,1140.152636,1737273,1534930,943283556.9
9/9/2016,428907,626.433,614.545,0.019344393,11.888,572.28,54.153,588.025,0.09462676,0.06531695,38.408,5,0.00079505,0.498045557,242,6.29735192,3944.869055,60,45.3643756,28417.7419,93648,130307,81628604.93,35309,3800.37,2380677.18,846,649.0594481,406592.2573,12553,764.9795037,479208.4055,47,16.05755208,10058.98052,425,88.8917235,55684.70903,0,0,0,851,209.5396228,131262.5345,4865,2051.47,1285108.507,48791,6423.66,4023992.605,90,7.84917496,4916.982218,1718922,1602180,1003658424
9/10/2016,429049,622.921,626.433,-0.005606346,-3.512,575.54,47.381,591.843,0.08232443,0.05251055,31.078,12,8.58723585,5349.169543,250,5.50221806,3427.447176,68,32.07944134,19982.95768,84375,112464,70056187.34,29379,2437.84,1518581.731,1162,597.432058,372152.975,11754,708.4196475,441289.4752,91,37.69212327,23479.21512,143,37.91851577,23620.23976,2,0.051,31.768971,599,240.984771,150114.4745,5130,1711.11,1065886.352,42608,2413.93,1503687.69,67,2.38065051,1482.957196,1652041,1353480,843111115.1
9/11/2016,429204,623.561,622.921,0.001027418,0.64,597.918,25.643,589.36,0.04288715,0.05803075,34.201,9,0.18011994,112.3157699,216,6.9564652,4337.780397,93,13.14390406,8196.02596,73978,94143.3,58704090.29,30767,2252.38,1404496.325,1008,642.6206782,400713.1927,12417,583.8551008,364069.2705,30,11.79851775,7357.095527,116,16.90340313,10540.30296,12,0.023327,14.54580745,599,192.9862992,120338.7297,7777,1364.94,851123.3513,76321,1863.52,1162018.395,79,3.71553305,2316.861504,1600813,1402130,874313584.9
9/12/2016,429368,606.529,623.561,-0.027314088,-17.032,608.481,-1.952,587.635,-0.00320799,0.03215261,18.894,0,0,0,379,12.44988717,7551.217615,168,13.44063202,8152.133098,84172,123858,75123468.88,36207,2396.02,1453255.615,839,1264.75,767107.5528,20886,646.0351425,391839.0489,16,1.46102639,886.1548753,221,54.55489499,33089.1259,0,0,0,644,284.4928119,172553.1407,5958,1600.18,970555.5752,87559,3378.59,2049212.814,89,2.24530205,1361.840807,1778002,1535580,931373801.8
9/13/2016,429531,608.046,606.529,0.002501117,1.517,606.537,1.509,585.545,0.00248789,0.03842745,22.501,0,0,0,284,9.03184102,5491.774805,210,28.13009452,17104.39145,81957,142966,86929904.44,35969,3776.72,2296419.489,1141,1676.99,1019687.062,22060,715.8494254,435269.3797,10,0.88258078,536.649713,311,59.36393996,36096.00624,1,0.0158052,9.610288639,922,626.9961831,381242.5211,5803,2015.5,1225516.713,43350,4771.87,2901516.466,80,2.98946444,1817.731895,1923945,1821120,1107324732
9/14/2016,429696,609.081,608.046,0.001702174,1.035,610.396,-1.315,570.389,-0.00215434,0.06783441,38.692,15,3.81628497,2324.426666,328,10.26997245,6255.24509,74,29.0328562,17683.36109,73649,90054.8,54850667.64,34135,3194.48,1945697.073,997,1274.81,776462.5496,14932,631.6230285,384709.5858,127,83.85364041,51073.65915,228,43.42135383,26447.12161,5,0.0255,15.5315655,770,325.0346905,197972.4543,4785,1385.83,844082.7222,56389,7894.78,4808560.497,68,2.10712241,1283.408225,1823431,1789020,1089658091
9/15/2016,429852,610.754,609.081,0.002746761,1.673,614.545,-3.791,567.112,-0.00616879,0.07695482,43.642,5,11.31402509,6910.08608,338,10.26571309,6269.825333,281,51.01309866,31156.45406,77967,316075,193044070.6,34389,2778.28,1696845.623,1052,858.2309916,524168.0111,16533,697.7407706,426147.9666,24,56.52913286,34525.39401,386,74.79245696,45679.79226,3,0.0140859,8.603019769,809,235.107189,143592.6561,5559,1327.95,811050.7743,66417,5399.3,3297644.072,108,7.28171615,4447.337265,1713622,1232940,753023036.8
9/16/2016,430006,607.258,610.754,-0.005724072,-3.496,626.433,-19.175,577.35,-0.03060982,0.0518022,29.908,4,4.01857867,2440.314046,373,8.75214405,5314.809492,34,6.34481655,3852.940609,69030,170990,103835045.4,31987,2988.53,1814808.751,754,1142.35,693701.1763,12748,656.9814059,398957.2146,37,17.78007068,10797.09016,267,67.44587507,40957.0472,1,0.00974268,5.916320371,691,178.5538359,108428.2453,4196,2208.87,1341353.978,20535,4351.94,2642750.381,70,6.75021493,4099.122018,1665954,1694730,1029138350
9/17/2016,430145,606.966,607.258,-0.00048085,-0.292,622.921,-15.955,573.36,-0.0256132,0.05861239,33.606,19,23.70342679,14387.17415,225,6.75423089,4099.588506,75,35.81164047,21736.44817,82864,122378,74279285.15,32362,2303.86,1398364.689,1089,809.0969293,491094.3268,17245,544.8107686,330681.6129,27,54.63391108,33160.92647,308,74.15289893,45008.28845,4,0.0005,0.303483,619,195.8667309,118884.4462,6252,1323.36,803234.5258,81132,3072.78,1865072.985,83,1.65891127,1006.902738,1891046,1341210,814068868.9
9/18/2016,430308,606.136,606.966,-0.001367457,-0.83,623.561,-17.425,574.185,-0.02794434,0.05564583,31.951,15,1.08467884,657.4628934,910,6.98747985,4235.363086,40,19.58573644,11871.61994,75073,82602.1,50068106.49,33667,2136.85,1295221.712,967,579.4664213,351235.4588,17037,670.0226056,406124.8221,29,35.78783182,21692.29323,1101,60.29487081,36546.89181,10,0.03261759,19.77069553,792,123.3661216,74776.64748,6178,1121.37,679702.7263,70508,2657.98,1611097.365,62,1.22620941,743.2496669,1556865,1533960,929788378.6
9/19/2016,430453,609.907,606.136,0.006221376,3.771,606.529,3.378,575.714,0.0055694,0.05939234,34.193,14,0.48600142,296.4156681,338,11.26418051,6870.102542,109,44.60520984,27205.02972,77175,168390,102702239.7,35088,2887.74,1761252.84,1023,437.2010198,266651.9624,13958,723.5503216,441298.406,43,74.07676175,45179.93553,160,34.61879548,21114.24569,5,0.000545,0.332399315,695,184.7750106,112695.5724,5793,15048.6,9178246.48,62926,3919.01,2390231.632,63,49.62419262,30266.14245,1743954,1880160,1146722745
9/20/2016,430586,609.216,609.907,-0.00113296,-0.691,608.046,1.17,581.716,0.0019242,0.04727393,27.5,22,3.45087675,2102.32933,342,10.56989258,6439.347678,88,43.63837329,26585.19522,89307,92295.4,56227834.41,40284,3238.88,1973177.518,1006,583.2981554,355354.569,14180,599.1409361,365006.2445,36,9.13221744,5563.49298,229,56.23115781,34256.92104,2,0.0005,0.304608,705,185.9654236,113293.1115,6310,2423.5,1476434.976,73577,4514.42,2750256.895,74,0.97801337,595.8213932,1885953,2157550,1314413981
9/21/2016,430737,609.096,609.216,-0.000196974,-0.12,609.081,0.015,581.417,0.00002463,0.04760611,27.679,54,45.28667738,27583.93405,310,9.92323462,6044.202514,116,43.57389998,26540.68818,87443,139375,84892755,39075,2962.26,1804300.717,893,1034.17,629908.8103,14521,654.1123951,398417.2434,47,15.1130135,9205.276071,335,87.54148287,53321.16705,2,0.0015,0.913644,700,184.9264592,112637.9666,4598,2115.56,1288579.134,62660,5613.49,3419154.305,189,0.73798981,449.5066413,1795666,1702740,1037132123
9/22/2016,430903,597.076,609.096,-0.019734163,-12.02,610.754,-13.678,586.839,-0.02239527,0.01744431,10.237,10,4.68240816,2795.753535,337,10.90308425,6509.969932,106,51.81473349,30937.33381,83601,63215.2,37744278.76,42459,3645.58,2176688.324,1160,1207.75,721118.539,11828,782.9484992,467479.7581,61,15.1347092,9036.57163,197,97.23139544,58054.53266,3,0.0009713,0.579939919,816,288.2631821,172115.0277,4965,1202.44,717948.0654,40304,3370.95,2012713.342,94,6.72390397,4014.681687,1659880,2245600,1340793866
9/23/2016,431044,596.248,597.076,-0.001386758,-0.828,607.258,-11.01,583.571,-0.01813068,0.02172315,12.677,12,13.54622266,8076.908169,258,9.93328168,5922.699335,83,55.80606398,33274.25404,73218,125301,74710470.65,31306,3052.74,1820190.12,1019,738.4992402,440328.695,22972,2684.24,1600472.732,48,46.78111239,27893.1447,395,48.17308171,28723.10362,0,0,0,690,213.5670769,127338.9425,5112,1441.79,859664.4039,40539,4392.91,2619263.802,43,2.10908059,1257.535084,1591163,2107050,1256324348
9/24/2016,431180,602.861,596.248,0.011091023,6.613,606.966,-4.105,580.119,-0.00676315,0.0392023,22.742,20,1.43594076,865.6726825,207,5.60985207,3381.961029,45,22.28584482,13435.26669,77457,104007,62701764.03,32009,1945.43,1172823.875,1158,746.8849687,450267.8191,14800,826.7496937,498415.1471,26,105.9776418,63889.78711,142,101.3053761,61073.06033,1,0.05,30.14305,630,167.8319866,101179.3593,5436,1280.69,772078.0541,41231,1871.05,1127983.074,19,0.37884702,228.3920933,1630804,1904130,1147925716
9/25/2016,431346,602.569,602.861,-0.000484357,-0.292,606.136,-3.567,577.828,-0.00588482,0.04281724,24.741,23,4.6709668,2814.579794,237,7.30801864,4403.585484,41,6.33781873,3818.973094,71653,179978,108449163.5,30763,2004.15,1207638.661,989,1094.5,659511.7705,14206,583.833642,351800.0538,22,63.58915259,38316.85209,141,19.50603862,11753.73419,3,0.00052615,0.317041679,727,150.8810318,90916.23247,6000,2122.78,1279121.422,54067,2503.19,1508344.695,84,2.90616878,1751.167216,1663773,1659100,999722227.9
9/26/2016,431531,600.859,602.569,-0.002837849,-1.71,609.907,-9.048,579.583,-0.01483505,0.03670915,21.276,20,4.64714603,2792.279516,348,12.44617809,7478.398121,178,50.22810259,30180.00749,100619,114295,68675179.41,41574,3256.27,1956559.136,1161,1308.54,786248.0359,13954,566.4879658,340379.3926,48,16.52481395,9929.083185,365,70.939129,42624.41411,2,0.00365587,2.196662392,747,215.8933382,129721.4553,10328,1970,1183692.23,59081,12004.6,7213071.951,60,2.20106859,1322.531872,1834795,2139680,1285645985
9/27/2016,431684,608.143,600.859,0.012122644,7.284,609.216,-1.073,570.164,-0.00176128,0.06661066,37.979,37,16.79588152,10214.29778,1207,10.1960867,6200.678754,118,32.43911564,19727.6211,85007,118922,72321581.85,33915,2912.5,1771216.488,1103,860.4368715,523268.6604,17876,824.9055294,501660.5234,38,38.27662649,23277.66246,294,71.7064994,43607.80566,3,0.02831473,17.21940485,782,247.5575582,150550.3961,7774,3076.17,1870751.252,41062,12672.2,7706509.725,36,2.1557428,1310.999894,1872219,1590480,967239278.6
9/28/2016,431851,606.139,608.143,-0.003295278,-2.004,609.096,-2.957,573.897,-0.00485474,0.05618081,32.242,8,0.92099993,558.2539766,257,8.4468219,5119.94818,112,30.97291066,18773.88909,84826,164078,99454074.84,30610,3897.4,2362366.139,959,594.0190368,360058.1049,13031,622.0302553,377036.7969,71,80.32297194,48686.88589,571,186.375419,112969.4101,1,0.001,0.606139,854,250.7258454,151974.7132,8124,2635.65,1597570.255,47530,5081.72,3080228.679,37,0.62239263,377.2564464,1828628,2361770,1431560906
9/29/2016,431999,604.797,606.139,-0.002214014,-1.342,597.076,7.721,574.083,0.01293135,0.05350097,30.714,19,6.40546335,3874.005018,290,8.2334082,4979.540579,118,32.65845538,19751.73584,84336,140288,84845761.54,35361,2780.79,1681813.45,733,939.537415,568229.41,11854,624.7795692,377864.8091,42,6.04305862,3654.823724,253,33.64552191,20348.71071,3,0.00212208,1.283427618,845,247.8885815,149922.2704,8415,2548.67,1541427.97,40731,10241.6,6194088.955,29,0.59066152,357.2303153,1886314,1675570,1013379709
9/30/2016,432142,605.599,604.797,0.001326065,0.802,596.248,9.351,577.371,0.01568307,0.04889057,28.228,17,3.02080033,1829.393659,270,8.6810209,5257.217576,115,27.06504367,16390.56338,91766,114608,69406490.19,37206,3535.37,2141016.537,1057,719.9012186,435971.4581,15545,599.6157634,363126.7067,22,4.11412672,2491.511028,277,25.43215024,15401.68475,1,0.001,0.605599,646,167.811264,101626.3337,8644,2244.17,1359067.108,80165,6907.45,4183144.813,115,2.00986657,1217.173185,1828457,2329410,1410688367
10/1/2016,432284,609.67,605.599,0.00672227,4.071,602.861,6.809,575.329,0.01129448,0.05968933,34.341,8,6.19213217,3775.15722,238,6.2547009,3813.303498,33,6.18249339,3769.280745,84644,119633,72936651.11,31373,2148.66,1309973.542,994,1320.11,804831.4637,13369,504.9635508,307861.128,36,35.65880284,21740.10233,347,63.29852425,38591.21128,5,0.0021,1.280307,636,96.56678916,58873.87435,7792,16072.5,9798921.075,35284,3687.87,2248383.703,31,0.59139737,360.5572346,1693297,1388880,846758469.6
10/2/2016,432441,613.965,609.67,0.007044795,4.295,602.569,11.396,572.28,0.01891236,0.07284022,41.685,55,41.41770593,25429.02182,197,6.64609094,4080.467224,85,31.34265865,19243.29542,63816,118662,72854314.83,32631,1857.77,1140605.758,702,1117.37,686026.0721,25227,512.7455692,314807.8334,16,5.55576507,3411.045301,590,58.70385514,36042.11242,2,0.00421911,2.590385871,594,131.4051991,80678.19304,5919,1986.25,1219487.981,40208,2268.35,1392687.508,43,0.61515575,377.6841,1534722,1290740,792469184.1
10/3/2016,432582,610.934,613.965,-0.004936763,-3.031,600.859,10.075,575.54,0.01676766,0.06149703,35.394,9,0.52627917,321.5218384,403,12.54470086,7663.984275,37,6.36750004,3890.122269,90996,144065,88014206.71,42739,4037.12,2466413.87,1099,700.8330228,428162.722,16460,619.448948,378442.4236,37,53.61956447,32758.015,203,37.16687145,22706.50544,12,0.00092873,0.567392734,970,206.7361645,126302.1519,10393,16687.9,10195205.5,73275,12664.7,7737295.83,102,1.81749257,1110.368006,2123909,1810490,1106089898
10/4/2016,432733,612.07,610.934,0.001859448,1.136,608.143,3.927,597.918,0.00645736,0.0236688,14.152,53,3.58081086,2191.706903,1013,9.86052363,6035.330698,141,35.92384997,21987.91085,84582,147124,90050186.68,43624,3807.47,2330438.163,987,483.42669,295890.9741,19840,2314.86,1416856.36,34,26.1746164,16020.69746,403,107.7227806,65933.8823,4,0.00310792,1.902264594,794,141.4402666,86571.34395,9162,16368.6,10018729,94528,7394.69,4526067.908,115,2.4381529,1492.320246,2039325,1725200,1055943164
10/5/2016,432891,610.164,612.07,-0.003114023,-1.906,606.139,4.025,608.481,0.00664039,0.0027659,1.683,25,7.00611213,4274.877402,366,11.88937769,7254.470249,157,27.89659761,17021.49958,87428,126637,77269338.47,36352,3298.46,2012601.547,913,497.9467268,303829.1666,14182,579.1888035,353400.1571,42,17.60097071,10739.47869,167,26.26924158,16028.54552,3,0.0031269,1.907921812,734,252.2972079,153942.6736,8936,16824.7,10265826.25,46784,15340.6,9360281.858,38,1.45974969,890.6867098,1893662,2135280,1302870986
10/6/2016,433058,612.537,610.164,0.003889118,2.373,604.797,7.74,606.537,0.01279768,0.00989222,6,43,33.7825993,20693.09203,283,8.65511618,5301.5789,136,28.80246077,17642.57291,98041,102821,62981666.88,36972,3871.64,2371522.751,1202,444.7368775,272417.7927,16341,558.8569335,342320.5495,33,7.55320392,4626.61687,660,140.3775289,85986.43042,6,0.02659123,16.28811225,695,190.1252066,116458.7237,7890,16712.8,10237208.37,160610,5617.02,3440632.58,91,2.51212331,1538.768476,2053954,2157220,1321377067
10/7/2016,433219,613.031,612.537,0.000806482,0.494,605.599,7.432,610.396,0.01227215,0.00431687,2.635,21,105.8598324,64895.35892,304,10.04866996,6160.146194,79,22.8104869,13983.53559,90033,155301,95204327.33,44023,3277.81,2009399.142,937,931.4704787,571020.279,13482,778.0902608,476993.4506,22,11.46415271,7027.881,157,47.28836735,28989.23512,4,0.01042116,6.388494136,788,403.0560202,247085.8351,7070,2120.2,1299748.326,66712,6359.73,3898711.642,26,0.74894187,459.1245835,1880719,2192200,1343886558
10/8/2016,433362,617,613.031,0.006474387,3.969,609.67,7.33,614.545,0.0120229,0.00399483,2.455,22,2.18303454,1346.932311,248,7.70821172,4755.966631,106,24.32009653,15005.49956,90498,242352,149531184,36764,2268.22,1399491.74,998,1004.5,619776.5,67382,752.3725305,464213.8513,12,1.60237748,988.6669052,265,24.86579536,15342.19574,15,0.12978158,80.07523486,713,208.153513,128430.7175,7189,1935.35,1194110.95,61325,3158.78,1948967.26,51,0.68175204,420.6410087,2065051,2119680,1307842560
10/9/2016,433531,619.069,617,0.003353323,2.069,613.965,5.104,626.433,0.00831318,-0.01175545,-7.364,17,3.05277257,1889.876862,260,7.6741019,4750.798589,84,28.127664,17412.96482,80062,313357,193989604.6,41467,1945.53,1204417.312,882,556.3613993,344426.0951,18873,833.9741208,516287.525,19,4.20074754,2600.552579,238,31.25286452,19347.67959,8,0.0062756,3.885029416,903,253.3789194,156859.0342,7427,1624.23,1005510.442,116405,3006.89,1861472.385,111,3.65091457,2260.168032,1780560,2372900,1468988830
10/10/2016,433691,616.607,619.069,-0.00397694,-2.462,610.934,5.673,622.921,0.00928578,-0.01013612,-6.314,18,7.30572528,4504.761348,418,16.20925443,9994.739746,68,13.08630362,8069.106416,82843,121629,74997292.8,39432,2679.45,1652167.626,1151,465.3883013,286961.6843,15672,525.2817999,323892.4348,33,11.38435013,7019.669981,908,90.63573659,55886.62963,6,0.02652339,16.35450794,883,265.5075259,163713.799,7979,2727.01,1681493.455,60832,7203.53,4441747.023,81,4.09652486,2525.945904,1704016,2446880,1508763336
10/11/2016,433815,618.786,616.607,0.003533855,2.179,612.07,6.716,623.561,0.0109726,-0.00765763,-4.775,9,11.48160008,7104.653387,383,12.37115366,7655.096689,133,19.86683888,12293.32176,115654,151584,93798057.02,67871,3346.08,2070507.459,1079,351.2978868,217378.2142,19343,689.6442589,426742.2124,23,17.52749951,10845.77131,633,57.42657536,35534.76086,2,0.00129821,0.803314173,1187,413.7429055,256018.3175,8844,19124.1,11833725.34,70534,7954.57,4922176.552,81,9.86704859,6105.591529,2069380,2676780,1656353989
10/12/2016,433954,641.512,618.786,0.036726752,22.726,610.164,31.348,606.529,0.05137635,0.05767737,34.983,18,12.14647685,7792.110657,504,11.50319756,7379.439273,265,8.26411403,5301.52832,126058,132431,84956075.67,54244,3675.57,2357922.262,1217,1308.75,839578.83,16949,769.5654915,493685.4976,49,45.1758171,28980.82878,494,97.95059242,62836.48044,6,0.00667559,4.282471092,1159,418.9000791,268729.4275,9427,2295.44,1472552.305,70099,5802.46,3722347.72,93,3.11344904,1997.314921,1916986,2537890,1628086890
10/13/2016,434098,636.222,641.512,-0.008246143,-5.29,612.537,23.685,608.046,0.03866705,0.0463386,28.176,17,4.36498603,2777.100142,330,9.83585962,6257.790279,203,44.58759308,28367.60764,111953,214293,136337921,90259,3605.72,2294038.39,749,2053.92,1306749.09,17926,718.0595343,456845.2731,37,19.82424793,12612.62267,279,73.64112294,46852.10252,3,0.00735453,4.679113786,1155,335.4275933,213406.4142,7049,50137,31898262.41,29846,3652.32,2323686.335,114,6.59048982,4193.014614,1765066,1807660,1150073061
10/14/2016,434226,636.681,636.222,0.000721446,0.459,613.031,23.65,609.081,0.0385788,0.04531417,27.6,0,0,0,289,9.43021447,6004.038379,113,43.36374913,27608.87516,143152,93754.3,59691581.48,40190,3208,2042472.648,926,968.3773053,616547.4311,24959,727.4552756,463156.9523,21,0.76098262,484.5031755,206,32.51658633,20702.6927,2,0.00070013,0.445759469,1249,382.8901892,243778.9086,7563,1969.45,1253911.395,60763,4554.11,2899515.309,46,51.79370741,32976.06943,1859400,1909490,1215736003
