Date,BlockNo,ClosingPrice,PriceOneDay,PriceChangePercentOneDay,PriceChangeDollarOneDay,PriceSevenDay,PriceChangePercentSevenDay,PriceChangeDollarSevenDay,PriceThirtyDay,PriceChangePercentThirtyDay,PriceChangeDollarThirtyDay,BlackmailCount,BlackmailTotalBitcoin,BlackmailTotalDollar,CyberSecurityServiceCount,CyberSecurityServiceTotalBitcoin,CyberSecurityServiceTotalDollar,DarknetMarketCount,DarknetMarketTotalBitcoin,DarknetMarketTotalDollar,CentralizedExchangeCount,CentralizedExchangeTotalBitcoin,CentralizedExchangeTotalDollar,P2PFinancialInfrastructureServiceCount,P2PFinancialInfrastructureServiceTotalBitcoin,P2PFinancialInfrastructureServiceTotalDollar,P2PFinancialServiceCount,P2PFinancialServiceTotalBitcoin,P2PFinancialServiceTotalDollar,GamblingCount,GamblingTotalBitcoin,GamblingTotalDollar,GovernmentCriminalBlacklistCount,GovernmentCriminalBlacklistTotalBitcoin,GovernmentCriminalBlacklistTotalDollar,MoneyLaunderingCount,MoneyLaunderingTotalBitcoin,MoneyLaunderingTotalDollar,PonziSchemeCount,PonziSchemeTotalBitcoin,PonziSchemeTotalDollar,MiningPoolCount,MiningPoolTotalBitcoin,MiningPoolTotalDollar,TumblerCount,TumblerTotalBitcoin,TumblerTotalDollar,IndividualWalletCount,IndividualWalletTotalBitcoin,IndividualWalletTotalDollar,UnknownServiceCount,UnknownServiceTotalBitcoin,UnknownServiceTotalDollar,UnknownCount,UnknownTotalBitcoin,UnknownTotalDollar
10/22/2016,435337,632.896,630.986,0.00302701,1.91,640.312,-0.01158185,-7.416,597.076,0.05999236,35.82,69,94.01711117,59503.05359,292,8.46781244,5359.244622,40,4.93103158,3120.830163,154168,252283.7711,159669389.6,58754,3812.553226,2412949.687,1484,381.5056957,241453.4288,20646,849.9122106,537906.0384,96,43.81906234,27732.90928,668,60.34019546,38189.06835,6,0.00189006,1.196211414,6272,1234.79357,781495.9115,16592,2327.71169,1473199.418,47966,3938.830203,2492869.88,120,1.94810669,1232.948932,1560791,1081953.258,684763889
10/23/2016,435486,656.813,632.896,0.03778978,23.917,638.474,0.02872317,18.339,596.248,0.10157686,60.565,113,11.60680765,7623.502154,346,7.74735001,5088.560202,621,55.9453384,36745.62555,159546,177435.4462,116541907.7,70514,4391.308576,2884268.56,88101,394.5855119,259168.8938,34296,766.1850151,503240.2783,55,54.69006109,35921.14309,676,82.93324139,54471.63108,90,0.06192077,40.67036671,5754,1300.394857,854116.2471,122287,2527.66785,1660205.104,84193,2430.359916,1596291.987,49,1.96199559,1288.664209,1528160,1684504.486,1106404445
10/24/2016,435630,656.902,656.813,0.0001355,0.089,641.404,0.02416262,15.498,602.861,0.0896409,54.041,17,3.27250199,2149.713102,410,9.68212504,6360.207303,120,23.12374294,15190.03298,159370,214331.2797,140794646.3,104934,5845.212928,3839732.063,1912,507.6323294,333464.6925,47117,3699.47044,2430189.531,51,32.7577668,21518.64253,1010,85.46206494,56140.20138,24,0.00525388,3.45128428,5719,1422.661401,934549.1195,101049,18804.81364,12352919.69,48289,7868.224116,5168652.158,181,3.55111084,2332.731813,1641350,3475379.338,2282983638
10/25/2016,435773,653.944,656.902,-0.00450295,-2.958,639.197,0.02307113,14.747,602.569,0.08525995,51.375,53,33.21420736,21720.23162,433,8.19712734,5360.462241,181,21.00621336,13736.88719,179789,155984.8501,102005356.8,80729,6533.2696,4272392.455,3927,204.7352228,133885.3705,31510,1528.981873,999868.5217,60,17.19167507,11242.39276,1162,86.36194547,56475.87607,150,0.08435256,55.1618505,5975,1549.746302,1013447.296,24459,3976.177538,2600197.444,47473,16462.13196,10765312.42,72,2.29335987,1499.728927,1824250,2910337.799,1903197942
10/26/2016,435912,657.242,653.944,0.00504325,3.298,637.929,0.03027453,19.313,600.859,0.09383732,56.383,35,8.847947,5815.242382,569,9.57798362,6295.05311,21,1.79561706,1180.154948,144232,183542.6162,120631916.2,77373,6327.174577,4158484.873,81008,273.1141711,179502.104,21460,3576.023487,2350312.828,52,9.63076096,6329.740595,112,291.89756,191847.3361,7,0.0011,0.7229662,3756,2434.651732,1600155.374,21403,2731.199543,1795059.05,54611,7723.341525,5076104.431,101,2.11532015,1390.277246,1938652,1946553.919,1279356991
10/27/2016,436050,678.486,657.242,0.03232295,21.244,630.547,0.07602764,47.939,608.143,0.11566852,70.343,32,6.71844094,4558.36812,467,14.27099917,9682.673143,1068,105.5852475,71638.11221,249602,206066.1124,139812972.3,81863,8467.545026,5745110.754,29251,2053.010836,1392939.11,38317,1212.22369,822476.8026,93,10.61150573,7199.758077,2971,591.1215265,401067.6801,113,0.11101793,75.32411125,11338,1896.407801,1286686.143,30221,22527.12494,15284338.89,83147,18643.31607,12649228.95,84,6.12664582,4156.843416,2100013,3222204.391,2186220568
10/28/2016,436212,687.94,678.486,0.01393396,9.454,630.986,0.09026191,56.954,606.139,0.13495419,81.801,10,1.51151778,1039.833542,2192,56.06055916,38566.30107,214,51.04837211,35118.21711,180639,147491.4646,101465278.1,54525,5806.301881,3994387.316,69162,1923.616956,1323333.049,37328,1155.906525,795194.3347,36,1.49009975,1025.099222,629,92.69443954,63768.21274,17,0.07160267,49.2583408,5783,1409.491076,969645.2907,19931,3151.781067,2168236.268,95688,6948.804362,4780360.473,168,1.63581684,1125.343837,1629272,1389796.582,956096660.7
10/29/2016,436364,689.534,687.94,0.00231706,1.594,632.896,0.08949022,56.638,604.797,0.14010817,84.737,17,1.65664372,1142.312171,2085,7.05044985,4861.524887,59,14.64251877,10096.51454,234920,134057.1574,92436967.98,55146,5446.102009,3755272.503,8006,785.7321755,541789.0499,42440,974.7720778,672138.4899,32,10.86489082,7491.711627,723,98.98285767,68252.04578,23,0.0119399,8.232967007,4344,1461.661173,1007865.075,18654,18392.6582,12682363.18,53829,3756.137317,2589984.389,71,50.42901846,34772.52281,1553321,1334709.082,920327292.1
10/30/2016,436513,714.681,689.534,0.03646956,25.147,656.813,0.08810422,57.868,605.599,0.18012249,109.082,10,0.01099746,7.85967571,252,5.98716614,4278.913884,279,49.50646406,35381.32924,185979,125230.7411,89500031.28,49478,3856.373139,2756076.611,1663,1104.519836,789379.3407,32773,1000.611879,715118.2983,46,7.78303272,5562.385607,1500,96.45976612,68937.96211,144,0.12450249,88.97956406,3762,1665.920039,1190601.399,78063,3215.596489,2298125.714,35894,4047.997027,2893026.563,110,7.76712922,5551.019678,1305915,1198468.527,856522685.5
10/31/2016,436681,701.86,714.681,-0.01793947,-12.821,656.902,0.06843943,44.958,609.67,0.15121295,92.19,3,0.0059636,4.185612296,307,8.82860256,6196.442993,291,38.86787088,27279.80386,212276,172009.1991,120726376.5,82920,8213.641529,5764826.444,108551,404.1306567,283643.1427,31518,864.6376704,606854.5954,51,42.83712836,30065.66691,1213,71.59400951,50248.97151,823,0.62639469,439.6413771,6441,6656.202005,4671721.939,125658,4784.964146,3358374.936,101904,8832.668184,6199296.491,4720,9.06851771,6364.82984,1473280,1599973.318,1122957273
11/1/2016,436828,701.018,701.86,-0.00119967,-0.842,653.944,0.07198476,47.074,613.965,0.14178821,87.053,8,0.1440739,100.9983972,461,11.37738959,7975.754896,179,34.13441173,23928.83704,187818,180871.1665,126793943.4,72057,7296.696165,5115115.352,1732,751.3103584,526682.0849,24077,864.2097038,605826.5581,139,93.18142738,65321.85786,1242,111.2131168,77962.39672,528,0.65970537,462.4653391,4765,1342.733568,941280.4002,20520,22567.46079,15820196.23,49393,11567.51693,8109037.58,33,4.25346898,2981.758317,1610062,1614115.729,1131524180
11/2/2016,436972,729.594,701.018,0.04076358,28.576,657.242,0.11008426,72.352,610.934,0.1942272,118.66,10,0.05402016,39.41278462,356,10.05201679,7333.891138,203,30.92000808,22559.05238,237069,233244.269,170173619.2,49500,2696.859433,1967612.461,41828,1228.153418,896053.3647,28604,1044.967932,762402.3331,90,32.4864279,23701.90288,1714,109.9013591,80183.37221,114,0.06988199,50.98548061,6910,1459.785793,1065050.956,21276,3142.402411,2292677.944,92866,5676.774076,4141740.305,214,4.46686876,3259.000646,1677912,4524690.804,3301187262
11/3/2016,437105,739.182,729.594,0.01314156,9.588,678.486,0.089458,60.696,612.07,0.20767559,127.112,57,0.13300628,98.31584806,480,13.23083011,9779.991462,1882,38.69910143,28605.67919,236228,354474.4375,262021123.7,43222,2569.807806,1899555.674,1421,1141.131599,843503.9378,71893,829.1397735,612885.196,111,35.61359153,26324.92581,1410,139.2283797,102915.1122,263,0.463392253,342.5312123,4130,1375.747738,1016927.965,22910,3020.643789,2232805.517,48087,13816.54135,10212938.67,46,1.75100832,1294.313832,1717283,6432868.599,4755060677
11/4/2016,437260,688.371,739.182,-0.0687395,-50.811,687.94,0.00062651,0.431,610.164,0.12817374,78.207,0,0,0,310,8.9215068,6141.306557,99,22.52298129,15504.16715,204346,229082.757,157693926.5,21753,2340.893963,1611403.518,90813,809.4199881,557181.2466,46327,2370.99953,1632127.317,45,2.6055556,1793.588914,282,77.90432526,53627.07828,57,0.05228079,35.98857969,4973,1824.828704,1256159.16,17206,4435.586349,3053329.01,92692,12828.13523,8830516.276,21,0.30435346,209.5080956,1444926,5630896.685,3876145982
11/5/2016,437376,703.36,688.371,0.0217746,14.989,689.534,0.02005122,13.826,612.537,0.14827349,90.823,15,0.48322835,339.8834923,321,7.08501957,4983.319365,30,7.03867059,4950.719346,216466,107067.5284,75307016.78,29865,1445.940298,1017016.568,42428,554.4781645,389997.7618,41493,1159.553261,815583.3814,23,1.22905489,864.4680474,1770,76.5732459,53858.55824,298,0.41751532,293.6635755,3725,1285.572591,904220.3374,21953,2852.406451,2006268.602,74165,4272.023316,3004770.32,217,5.88406728,4138.617562,1642890,5681179.366,3995914319
11/6/2016,437523,703.454,703.36,0.00013364,0.094,714.681,-0.01570911,-11.227,613.031,0.14750151,90.423,29,13.16020701,9257.600262,295,8.93507245,6285.412455,624,68.02011252,47849.02023,168660,163386.9748,114935221,23579,1548.55531,1089337.427,52123,336.7050313,236856.5011,25820,1026.061153,721786.8224,14,0.6231082,438.3279557,480,54.81414505,38559.22959,23,0.00869753,6.118312269,6787,1293.811945,910137.1882,144590,3084.050266,2169487.496,63842,3868.976043,2721646.673,227,15.77403638,11096.30899,1450343,5220103.362,3672102591
11/7/2016,437676,711.752,703.454,0.01179608,8.298,701.86,0.01409398,9.892,617,0.15356888,94.752,36,4.2062218,2993.786779,1973,48.80600195,34737.7695,103,33.3628843,23746.09963,229009,215086.6227,153088333.9,30942,2471.656068,1759206.15,29062,350.4859176,249459.0528,32291,1196.625078,851700.2927,79,17.65813767,12568.2148,514,71.64207907,50991.39306,81,0.10919921,77.72275612,6039,1350.033172,960888.8099,200866,4817.131676,3428603.105,90525,13155.26544,9363286.484,232,4.06296278,2891.821885,1676860,4226076.95,3007918721
11/8/2016,437822,702.883,711.752,-0.0124608,-8.869,701.018,0.00266042,1.865,619.069,0.13538717,83.814,14,9.78819019,6879.952485,6489,21.41586113,15052.84472,290,70.92622732,49852.83944,243347,194650.0081,136816181.7,59644,2961.098035,2081305.47,77349,452.5533424,318092.051,29738,1704.384333,1197982.773,121,71.54847885,50290.20946,2531,187.0401497,131467.3416,167,0.12663686,89.01089607,9007,2045.035598,1437420.756,24157,3396.958138,2387664.127,84786,8132.55223,5716232.709,70,2.08678972,1466.769019,1865319,3278734.037,2304566416
11/9/2016,437991,710.075,702.883,0.01023214,7.192,729.594,-0.02675324,-19.519,616.607,0.1515844,93.468,26,15.90566848,11294.21755,448,10.98233681,7798.28281,91,10.40392151,7387.564566,219506,241936.7333,171793225.9,64915,3246.520068,2305272.737,1246,1916.11347,1360584.272,31620,1324.958473,940819.888,97,22.70281325,16120.70012,1676,125.7874862,89318.54927,34,0.02354298,16.71728152,8473,2488.441268,1766979.933,19610,4041.818768,2869994.462,48276,8307.051803,5898629.809,76,1.6576321,1177.043113,1715204,2423667.361,1720985601
11/10/2016,438138,723.152,710.075,0.01841636,13.077,739.182,-0.02168613,-16.03,618.786,0.16866251,104.366,74,64.5214001,46658.77953,356,10.32449254,7466.177429,755,63.12960559,45652.30054,227787,158383.9857,114535696,44603,2449.343609,1771247.729,59391,896.5025699,648307.6264,51642,3328.845515,2407261.292,157,16.36394764,11833.62146,739,41.72526988,30173.71236,226,0.35284538,255.1608422,5990,1562.505889,1129929.259,21292,3228.818183,2334926.326,79618,6420.126973,4642727.661,197,3.92667264,2839.581173,1825008,1571233.125,1136240377
11/11/2016,438306,715.459,723.152,-0.01063815,-7.693,688.371,0.03935087,27.088,641.512,0.11526986,73.947,14,0.9125702,652.9065627,376,12.10018395,8657.185509,29,7.91523311,5663.024766,160634,179294.8085,128278084.4,34686,1922.466493,1375445.954,1079,548.1511158,392179.6491,32623,1078.434783,771575.8711,49,5.25986836,3763.220157,771,58.75441608,42036.37577,455,0.73126948,523.1933309,7025,1535.600316,1098659.067,19446,3105.6278,2221949.36,46028,5152.902701,3686690.613,39,0.48495158,346.9629725,1662253,1194695.553,854755685.9
11/12/2016,438469,716.418,715.459,0.0013404,0.959,703.36,0.01856517,13.058,636.222,0.12605034,80.196,60,7.99587308,5728.3874,253,6.63941444,4756.596014,280,46.93079669,33622.0675,218608,76803.93007,55023717.97,27608,1729.76172,1239232.432,54848,1078.111183,772378.2574,26867,1727.055576,1237293.701,85,104.4324739,74817.30406,371,19.49941682,13969.7332,288,1.05198337,753.659822,8333,1325.088102,949316.9677,19931,2918.352015,2090759.914,90703,4979.95412,3567728.771,220,1.55389172,1113.235998,1777165,854853.1436,612432179.5
11/13/2016,438637,705.07,716.418,-0.01583991,-11.348,703.454,0.00229724,1.616,636.681,0.10741486,68.389,126,18.36668452,12949.79825,276,6.15595582,4340.37977,196,38.32140145,27019.27052,158734,173080.7853,122034069.3,25581,1302.668773,918472.672,9588,610.2346598,430258.1516,25783,1131.757605,797968.3343,52,10.16170352,7164.712301,2485,235.2138685,165842.2422,106,0.22091735,155.762196,7777,1652.16224,1164890.031,49043,3140.870574,2214533.616,58177,2156.006232,1520135.314,108,2.04444038,1441.473579,1501174,932183.534,657254644.3
11/14/2016,438779,702.087,705.07,-0.00423079,-2.983,711.752,-0.01357917,-9.665,640.312,0.09647641,61.775,16,5.85689987,4112.053259,410,11.31873186,7946.734495,186,59.58082808,41830.92484,216717,203473.1838,142855877.2,54566,2857.505329,2006217.344,1306,1061.92125,745561.1044,33176,1348.646289,946867.0271,96,120.971782,84932.7155,1299,107.8140318,75694.83014,504,1.21937228,856.1054259,6029,1808.249069,1269548.164,67880,5610.502098,3939060.586,67940,10584.03565,7430913.837,165,2.0310017,1425.939891,1883893,1314625.383,922981391
11/15/2016,438951,704.59,702.087,0.00356509,2.503,702.883,0.00242857,1.707,638.474,0.10355316,66.116,35,24.89986498,17544.19587,3638,41.0515111,28924.48421,247,45.37393039,31970.01761,194731,197210.7029,138952689.1,54318,1823.821091,1285046.102,61427,702.1776982,494747.3844,28399,802.1982637,565220.8746,65,58.2890553,41069.88547,1648,135.3877801,95392.87599,506,1.36497233,961.745854,5716,1963.707004,1383608.318,21426,3167.321277,2231662.898,99871,6677.514868,4704910.201,63,0.73762175,519.7209088,1802203,1541699.595,1086266118
11/16/2016,439107,711.619,704.59,0.00997601,7.029,710.075,0.00217442,1.544,641.404,0.10947079,70.215,64,8.24602874,5868.030726,467,12.6750656,9019.817507,164,37.37746563,26598.51471,212737,271865.2589,193464483.7,44808,2052.069625,1460291.734,27792,490.7537374,349229.6839,26267,4198.097605,2987446.019,101,33.83865777,24080.2318,2103,235.6881958,167720.1982,463,0.59698435,424.8254062,6661,1200.266525,854132.4639,25622,3754.41652,2671714.129,54233,9147.66207,6509650.134,177,1.65095132,1174.848327,1743026,1656140.13,1178540783
11/17/2016,439278,744.246,711.619,0.04584897,32.627,723.152,0.02916952,21.094,639.197,0.16434526,105.049,54,5.6267795,4187.708136,425,9.92394405,7385.855663,42,14.64435557,10899.00306,194715,215806.0186,160612766.1,28222,2282.343205,1698624.801,34387,717.0958873,533695.7457,27243,846.5416655,630035.2484,94,7.52391695,5599.645094,959,105.3576797,78412.03169,41,0.76316164,567.9799979,5299,2258.44246,1680836.767,22757,2923.50273,2175805.213,57133,9279.45932,6906200.481,80,2.02781857,1509.195859,1951948,1360369.434,1012449509
11/18/2016,439437,741.351,744.246,-0.00388984,-2.895,715.459,0.03618936,25.892,637.929,0.16212149,103.422,16,0.30444337,225.6993968,338,9.15304953,6785.622422,579,65.49629978,48555.74734,186872,151012.4388,111953222.5,56550,2839.269759,2104895.475,24866,586.5690681,434853.5652,32965,1116.699871,827866.5658,66,48.3186902,35821.1093,1332,88.99900898,65979.50431,144,0.34427713,255.2301946,9223,1616.100496,1198097.719,20701,33392.2111,24755349.09,71928,9862.977323,7311928.102,377,9.54595316,7076.901921,1843013,1394568.907,1033865053
11/19/2016,439585,751.778,741.351,0.01406486,10.427,716.418,0.04935666,35.36,630.547,0.19226323,121.231,83,2.59868129,1953.631423,297,6.88542379,5176.310126,188,43.29834441,32550.74276,157755,107652.5694,80930833.34,21416,1118.340377,840743.6916,7593,758.9592199,570568.8444,32955,1073.410442,806966.3554,123,90.81816302,68275.09696,1851,152.7386158,114825.5311,19,0.21717787,163.2695448,7436,1338.300669,1006105.001,18313,2742.026639,2061395.303,72294,4369.798658,3285118.495,129,4.36371559,3280.545379,1643916,994951.38,747982558.6
11/20/2016,439727,751.48,751.778,-0.00039639,-0.298,705.07,0.06582325,46.41,630.986,0.19096145,120.494,82,1.2563686,944.1358755,287,8.15671809,6129.61051,567,60.47404615,45445.0362,211966,112740.9866,84722596.64,35162,1355.681877,1018767.817,60154,435.5854993,327333.791,27804,1330.222612,999635.6884,45,35.08043915,26362.24841,912,57.96416056,43558.90738,139,2.75999818,2074.083432,3485,1433.311878,1077105.21,188708,2578.097162,1937388.455,90370,2204.379314,1656546.967,300,5.84141589,4389.707213,1685753,1035447.132,778117810.9
11/21/2016,439855,730.999,751.48,-0.02725422,-20.481,702.087,0.04118008,28.912,632.896,0.15500651,98.103,20,3.80475266,2781.27039,436,10.48796376,7666.691021,176,41.2608627,30161.64937,204376,174138.1988,127294849.2,29304,1883.720464,1376997.776,1215,558.7369901,408436.181,22444,1367.636296,999740.7646,119,51.39754964,37571.55739,122,51.75865723,37835.52668,176,0.93562483,683.9408151,7338,1474.509378,1077864.881,228720,3301.688174,2413530.753,77054,8412.122167,6149252.892,98,6.93123675,5066.727133,1808247,1360990.852,994882951.7
11/22/2016,439994,739.583,730.999,0.01174283,8.584,704.59,0.04966434,34.993,656.813,0.1260176,82.77,10,0.78634746,581.5692135,1987,38.74499972,28655.14313,13,1.30648377,966.2531861,198967,192863.6983,142638712.6,26408,1834.323318,1356634.342,66600,564.7474924,417677.6446,19407,1336.490872,988445.9286,96,63.03109761,46616.72826,104,38.419968,28414.75519,73,0.42802257,316.5582164,7067,1707.839954,1263089.397,31592,5617.147599,4154346.873,71302,7052.879983,5216190.136,90,1.67966665,1242.2529,1748163,1491663.08,1103208656
11/23/2016,440128,751.361,739.583,0.01592519,11.778,711.619,0.0558473,39.742,656.902,0.14379466,94.459,159,4.51196058,3390.111213,2539,11.9872575,9006.757782,129,35.30065475,26523.53525,193867,196410.0064,147574818.8,34326,1993.429815,1497785.419,1206,416.4550061,312908.0498,24673,1134.830039,852667.0326,77,74.30458478,55829.56712,185,26.96755082,20262.36595,36,0.42406309,318.6244674,4200,1819.106155,1366805.42,46225,21692.21098,16298681.34,76547,11598.349,8714547.101,79,1.58149657,1188.274844,1995303,1480460.026,1112359926
11/24/2016,440275,744.58,751.361,-0.00902496,-6.781,744.246,0.00044878,0.334,653.944,0.13859902,90.636,58,10.95984402,8160.48066,490,12.04719681,8970.101801,282,48.47470052,36093.29251,197958,174582.3154,129990500.4,60324,2349.814079,1749624.567,26408,350.2453743,260785.7008,36443,1314.110491,978460.3892,112,19.37640343,14427.28247,136,40.4113011,30089.44657,340,1.04136356,775.3784795,7846,3022.304525,2250347.503,24213,18586.79187,13839353.49,91048,14270.99212,10625895.31,85,2.26311255,1685.068342,2153287,1651376.384,1229581828
11/25/2016,440437,740.449,744.58,-0.00554809,-4.131,741.351,-0.0012167,-0.902,657.242,0.12660025,83.207,16,4.98461208,3690.85103,362,8.8057683,6520.222332,635,94.03362721,69627.10523,206712,140236.6085,103838056.5,49855,2212.377875,1638152.985,17147,489.0971479,362151.4941,32604,1404.357058,1039854.779,73,33.22318193,24600.07184,164,31.69965871,23471.98059,91,0.51956331,384.7101333,5878,1522.218071,1127124.849,24436,2187.639812,1619835.712,76495,6207.622698,4596428.019,147,8.18876574,6063.363403,1903009,1305583.765,966718193
11/26/2016,440589,741.617,740.449,0.00157742,1.168,751.778,-0.01351596,-10.161,678.486,0.09304687,63.131,31,1.86922647,1386.250127,280,7.0462145,5225.592459,1276,105.8774125,78520.48903,279803,247553.7276,183590052.8,62113,2637.208998,1955799.025,8392,342.0690579,253684.2285,26723,1061.562607,787272.8758,47,55.44884675,41121.80738,4758,304.8975614,226117.2148,136,0.14971959,111.0345932,4533,1167.271807,865668.6157,33557,1973.927623,1463898.282,86715,2769.162376,2053657.894,57,2.09142931,1551.039531,1946244,942266.0158,698800495.9
11/27/2016,440742,735.614,741.617,-0.00809447,-6.003,751.48,-0.021113,-15.866,687.94,0.06929965,47.674,42,21.41303275,15751.72667,332,7.65841235,5633.635342,35,3.1307127,2302.996092,148101,119939.1943,88228950.5,31180,1038.444584,763894.3741,37378,380.4659524,279876.0811,29829,955.0100372,702518.7535,53,50.77858198,37353.4358,1157,77.69576962,57154.09587,191,0.56273908,413.9587456,4818,1213.668816,892791.7727,51776,18732.76648,13780085.28,76034,2227.46385,1638553.592,118,1.84838048,1359.694558,1626968,802335.829,590209468.5
11/28/2016,440886,731.981,735.614,-0.00493873,-3.633,730.999,0.00134337,0.982,689.534,0.06155897,42.447,34,6.49809367,4756.481103,505,12.95304754,9481.384691,237,28.72624371,21027.0646,196717,191534.4668,140199590.5,18246,977.9975008,715875.5886,28535,349.1074331,255540.008,46566,3292.065531,2409729.419,111,106.1763429,77719.06564,707,80.6200703,59012.35968,462,1.96860838,1440.983931,3505,2388.222914,1748133.797,77784,3975.74538,2910170.079,88438,7210.768267,5278145.367,110,3.6346425,2660.489252,2058866,1298561.724,950522509
11/29/2016,441050,735.775,731.981,0.00518319,3.794,739.583,-0.00514885,-3.808,714.681,0.02951527,21.094,30,5.8723309,4320.714268,376,9.66241206,7109.361233,759,70.23198113,51674.93592,162916,142356.7352,104742526.8,16958,1466.2531,1078832.375,1027,431.3929032,317408.1134,26221,3953.499952,2908886.427,92,54.93153285,40417.24858,851,54.93555907,40420.21097,365,1.01860581,749.4646899,3200,1256.07357,924187.5308,24109,2694.348521,1982434.283,47260,9533.081489,7014203.033,116,2.33224322,1716.006255,1875734,1242384.456,914115422.8
11/30/2016,441199,735.704,735.775,-0.0000965,-0.071,751.361,-0.02083819,-15.657,701.86,0.04822044,33.844,26,4.97622864,3661.031315,449,10.71229775,7881.080304,150,63.51558953,46728.67328,204912,133810.4719,98444899.42,25879,2487.218665,1829856.721,1012,315.7023348,232263.4705,32510,980.8406523,721608.3913,133,48.97195287,36028.86161,6,0.88469481,650.8735105,58,0.02768437,20.36750175,7006,2248.012637,1653871.889,21309,2232.815249,1642691.11,45722,12735.78021,9369764.443,34,20.60738319,15160.93424,1815455,1206587.986,887691607.6
12/1/2016,441341,745.715,735.704,0.01360737,10.011,744.58,0.00152435,1.135,701.018,0.06376013,44.697,127,5.842067851,4356.517627,225,5.11569108,3814.847574,148,25.5732926,19070.38789,192030,189193.0583,141084101.5,34857,2113.670563,1576195.844,949,381.3854141,284404.824,33146,2977.562566,2220413.069,81,11.63088738,8673.327183,4,0.63540038,473.8275944,69,0.09569407,71.36050341,4732,1780.181672,1327508.175,24594,2055.902615,1533117.419,49416,5410.862441,4034961.285,75,1.52160615,1134.68453,1860238,1304862.525,973055557.5
12/2/2016,441487,756.528,745.715,0.01450018,10.813,740.449,0.0217152,16.079,729.594,0.03691642,26.934,34,4.68345323,3543.163505,508,88.83771976,67208.22245,68,16.24545587,12290.14224,245992,174411.0534,131946845.4,40258,2641.717982,1998533.622,81595,297.0784501,224748.1657,27444,1270.982807,961534.0814,56,6.99180582,5289.496873,28,7.53970733,5703.999707,30,0.098356771,74.40965146,5287,1611.253587,1218958.454,47025,2292.633072,1734441.113,65737,8350.207391,6317165.697,140,2.2132249,1674.366607,2036056,1586972.324,1200588998
12/3/2016,441630,777.709,756.528,0.02799764,21.181,741.617,0.04866663,36.092,739.182,0.05212113,38.527,36,6.2195814,4837.024431,4602,94.63027705,73594.81813,1010,185.643963,144376.9809,215345,120903.9555,94028094.3,50914,1777.652917,1382496.673,44602,371.471148,288896.455,28274,1251.550908,973342.4055,125,12.96055066,10079.53689,14,1.80673343,1405.112849,204,0.16359632,127.2303304,3410,1295.713458,1007688.017,22322,2278.31652,1771867.262,76087,15453.13866,12018045.01,66,2.18633222,1700.330244,2047638,1085661.733,844328900.4
12/4/2016,441802,771.112,777.709,-0.00848261,-6.597,735.614,0.04825629,35.498,688.371,0.12019827,82.741,74,12.3962593,9558.904301,1164,35.36883217,27273.33091,83,33.58995655,25901.61858,131249,62667.33575,48323534.61,19211,689.9839919,532054.936,17843,643.2236259,495997.4566,24242,953.5385085,735284.9863,46,6.08076712,4688.952495,52,7.49239795,5777.477968,232,0.50067963,386.0800708,5942,1386.499344,1069146.282,65104,18990.30086,14643648.87,57689,2952.578268,2276768.533,81,1.42664839,1100.105693,1788495,823804.1185,635245241.4
12/5/2016,441950,773.52,771.112,0.00312276,2.408,731.981,0.05674874,41.539,703.36,0.09974977,70.16,226,16.33245236,12633.47855,338,8.7064473,6734.611115,203,39.58141273,30617.01437,255919,152849.1509,118231875.2,40941,3656.858078,2828652.861,1429,821.0675036,635112.1354,24206,939.0241607,726353.9688,87,94.52769309,73119.06116,2760,211.5757354,163658.0629,26,0.5729908,443.2198436,7176,1768.859536,1368248.229,107761,3382.704514,2616589.595,84453,6981.09262,5400014.763,143,1.94257168,1502.618046,2061968,1545736.955,1195658449
12/6/2016,442102,758.674,773.52,-0.01919278,-14.846,735.775,0.03112229,22.899,703.454,0.07849838,55.22,43,60.04485969,45554.47388,691,17.51690393,13289.61957,209,34.36881505,26074.72639,175892,110893.7386,84132196.24,63363,6000.861074,4552697.275,1046,544.4550182,413063.8665,58859,3277.037028,2486202.79,86,57.3835676,43535.42077,1068,104.820217,79524.3733,18,0.12592769,95.53806428,5470,2301.848704,1746352.764,34157,4097.476521,3108648.902,64499,9382.246969,7118066.837,200,8.70078745,6601.061218,1956799,1509883.357,1145509246
12/7/2016,442252,764.223,758.674,0.00731408,5.549,735.704,0.03876423,28.519,711.752,0.0737209,52.471,60,118.8409213,90820.96541,571,13.92292292,10640.21792,393,80.55180341,61559.54086,231280,130483.5188,99718506.16,79884,4268.953343,3262432.33,38895,441.7931415,337628.48,67719,5220.93777,3989960.725,93,12.89017459,9850.967896,759,75.45890752,57667.43268,36,0.65542791,500.8930837,6116,1907.054967,1457415.268,29007,2447.84856,1870702.17,103159,7244.58789,5536480.691,87,3.91530831,2992.168663,2171181,1390055.932,1062312714
12/8/2016,442426,768.15,764.223,0.00513855,3.927,745.715,0.03008522,22.435,702.883,0.09285614,65.267,70,50.29166417,38631.54183,447,10.8161366,8308.415329,292,82.31405051,63229.5379,161917,130701.6579,100398478.5,33476,4575.669186,3514800.285,1207,531.3745507,408175.3611,23508,994.7184224,764092.9562,101,30.91249413,23745.43237,643,38.15920474,29311.99312,228,1.15921622,890.4519394,4111,2977.000369,2286782.834,18076,2544.291649,1954397.63,50227,5033.424746,3866425.219,38,6.50412166,4996.141053,1926615,1267238.765,973429457.6
